name,title,rental_duration,count_rentalduration,pct_to_rentalduration
Drama,Slacker Liaisons,7,62,0.09826296437175098263
Drama,Bright Encounters,4,62,0.09826296437175098263
Drama,Chill Luck,6,62,0.09826296437175098263
New,Stock Glass,7,63,0.09984785089387599848
New,Runaway Tenenbaums,6,63,0.09984785089387599848
New,Wake Jaws,7,63,0.09984785089387599848
New,Maiden Home,3,63,0.09984785089387599848
New,Flash Wars,3,63,0.09984785089387599848
New,Mannequin Worst,3,63,0.09984785089387599848
New,Birds Perdition,5,63,0.09984785089387599848
New,Amistad Midsummer,6,63,0.09984785089387599848
New,Butch Panther,6,63,0.09984785089387599848
New,Breakfast Goldfinger,5,63,0.09984785089387599848
New,Hours Rage,4,63,0.09984785089387599848
New,Pianist Outfield,6,63,0.09984785089387599848
New,Cleopatra Devil,6,63,0.09984785089387599848
New,Frontier Cabin,6,63,0.09984785089387599848
New,Day Unfaithful,3,63,0.09984785089387599848
New,Phantom Glory,6,63,0.09984785089387599848
New,Jumanji Blade,4,63,0.09984785089387599848
New,Angels Life,3,63,0.09984785089387599848
New,Idaho Love,3,63,0.09984785089387599848
New,Vampire Whale,4,63,0.09984785089387599848
New,Wild Apollo,4,63,0.09984785089387599848
New,Varsity Trip,7,63,0.09984785089387599848
New,Eagles Panky,4,63,0.09984785089387599848
New,Apocalypse Flamingos,6,63,0.09984785089387599848
New,Loverboy Attacks,7,63,0.09984785089387599848
New,Chaplin License,7,63,0.09984785089387599848
New,Ending Crowds,6,63,0.09984785089387599848
New,Oklahoma Jumanji,7,63,0.09984785089387599848
New,Mine Titans,3,63,0.09984785089387599848
New,Voice Peach,6,63,0.09984785089387599848
New,Sting Personal,3,63,0.09984785089387599848
New,Nuts Ties,5,63,0.09984785089387599848
New,Flamingos Connecticut,4,63,0.09984785089387599848
New,Butterfly Chocolat,3,63,0.09984785089387599848
New,Fatal Haunted,6,63,0.09984785089387599848
New,Destiny Saturday,4,63,0.09984785089387599848
New,Breaking Home,4,63,0.09984785089387599848
New,Brannigan Sunrise,4,63,0.09984785089387599848
New,Run Pacific,3,63,0.09984785089387599848
New,Clyde Theory,4,63,0.09984785089387599848
New,Pluto Oleander,5,63,0.09984785089387599848
New,Eve Resurrection,5,63,0.09984785089387599848
New,Jungle Closer,6,63,0.09984785089387599848
New,Dragonfly Strangers,6,63,0.09984785089387599848
New,Money Harold,3,63,0.09984785089387599848
New,Unbreakable Karate,3,63,0.09984785089387599848
New,Godfather Diary,3,63,0.09984785089387599848
New,Jekyll Frogmen,4,63,0.09984785089387599848
New,Salute Apollo,4,63,0.09984785089387599848
New,Vanished Garden,5,63,0.09984785089387599848
New,Samurai Lion,5,63,0.09984785089387599848
New,Interview Liaisons,4,63,0.09984785089387599848
New,Ridgemont Submarine,3,63,0.09984785089387599848
New,Wyoming Storm,6,63,0.09984785089387599848
New,Chinatown Gladiator,7,63,0.09984785089387599848
New,Sleepy Japanese,4,63,0.09984785089387599848
New,Boulevard Mob,3,63,0.09984785089387599848
New,Troopers Metal,3,63,0.09984785089387599848
New,Earth Vision,7,63,0.09984785089387599848
New,Mask Peach,6,63,0.09984785089387599848
New,Redemption Comforts,3,63,0.09984785089387599848
New,Attraction Newton,5,63,0.09984785089387599848
New,Platoon Instinct,6,63,0.09984785089387599848
Action,Handicap Boondock,4,64,0.10143273741600101433
Action,Quest Mussolini,5,64,0.10143273741600101433
Action,Firehouse Vietnam,7,64,0.10143273741600101433
Action,Werewolf Lola,6,64,0.10143273741600101433
Action,Midnight Westward,3,64,0.10143273741600101433
Action,Lawrence Love,7,64,0.10143273741600101433
Action,Darko Dorado,3,64,0.10143273741600101433
Action,Fool Mockingbird,3,64,0.10143273741600101433
Action,Lord Arizona,5,64,0.10143273741600101433
Action,Glass Dying,4,64,0.10143273741600101433
Action,Caddyshack Jedi,3,64,0.10143273741600101433
Action,Campus Remember,5,64,0.10143273741600101433
Action,Montezuma Command,6,64,0.10143273741600101433
Action,Uprising Uptown,6,64,0.10143273741600101433
Action,Shrunk Divine,6,64,0.10143273741600101433
Action,Kissing Dolls,3,64,0.10143273741600101433
Action,Sky Miracle,7,64,0.10143273741600101433
Action,Speakeasy Date,6,64,0.10143273741600101433
Action,Darn Forrester,7,64,0.10143273741600101433
Action,Gosford Donnie,5,64,0.10143273741600101433
Action,Excitement Eve,3,64,0.10143273741600101433
Action,Devil Desire,6,64,0.10143273741600101433
Action,Entrapment Satisfaction,5,64,0.10143273741600101433
Action,Park Citizen,3,64,0.10143273741600101433
Action,Berets Agent,5,64,0.10143273741600101433
Action,Crow Grease,6,64,0.10143273741600101433
Action,Dream Pickup,6,64,0.10143273741600101433
Action,Lust Lock,3,64,0.10143273741600101433
Action,Rear Trading,6,64,0.10143273741600101433
Action,Side Ark,5,64,0.10143273741600101433
Action,Waterfront Deliverance,4,64,0.10143273741600101433
Action,Dragon Squad,4,64,0.10143273741600101433
Action,Ark Ridgemont,6,64,0.10143273741600101433
Action,Dances None,3,64,0.10143273741600101433
Action,Minds Truman,3,64,0.10143273741600101433
Action,Worst Banger,4,64,0.10143273741600101433
Action,Mockingbird Hollywood,4,64,0.10143273741600101433
Action,Bride Intrigue,7,64,0.10143273741600101433
Action,Celebrity Horn,7,64,0.10143273741600101433
Action,Story Side,7,64,0.10143273741600101433
Action,Grail Frankenstein,4,64,0.10143273741600101433
Action,Trip Newton,7,64,0.10143273741600101433
Action,Clueless Bucket,4,64,0.10143273741600101433
Action,Casualties Encino,3,64,0.10143273741600101433
Action,Primary Glass,7,64,0.10143273741600101433
Action,Bull Shawshank,6,64,0.10143273741600101433
Action,Suspects Quills,4,64,0.10143273741600101433
Action,Truman Crazy,7,64,0.10143273741600101433
Action,Fantasy Troopers,6,64,0.10143273741600101433
Action,Women Dorado,4,64,0.10143273741600101433
Action,Barefoot Manchurian,6,64,0.10143273741600101433
Action,Stagecoach Armageddon,5,64,0.10143273741600101433
Action,South Wait,4,64,0.10143273741600101433
Action,Rugrats Shakespeare,4,64,0.10143273741600101433
Action,Forrest Sons,4,64,0.10143273741600101433
Action,Amadeus Holy,6,64,0.10143273741600101433
Action,Magnolia Forrester,4,64,0.10143273741600101433
Action,Hills Neighbors,5,64,0.10143273741600101433
Action,Rings Heartbreakers,5,64,0.10143273741600101433
Action,Drifter Commandments,5,64,0.10143273741600101433
Action,Easy Gladiator,5,64,0.10143273741600101433
Action,Antitrust Tomatoes,5,64,0.10143273741600101433
Action,American Circus,3,64,0.10143273741600101433
Action,Patriot Roman,6,64,0.10143273741600101433
Animation,Pride Alamo,6,66,0.10460251046025104603
Animation,Miracle Virtual,3,66,0.10460251046025104603
Animation,Donnie Alley,4,66,0.10460251046025104603
Animation,Flying Hook,6,66,0.10460251046025104603
Animation,Theory Mermaid,5,66,0.10460251046025104603
Animation,Horn Working,4,66,0.10460251046025104603
Animation,Potluck Mixed,3,66,0.10460251046025104603
Animation,Room Roman,7,66,0.10460251046025104603
Animation,Harper Dying,3,66,0.10460251046025104603
Animation,Massage Image,4,66,0.10460251046025104603
Animation,Tracy Cider,3,66,0.10460251046025104603
Animation,Wonka Sea,6,66,0.10460251046025104603
Animation,Alter Victory,6,66,0.10460251046025104603
Animation,Desire Alien,7,66,0.10460251046025104603
Animation,Snowman Rollercoaster,3,66,0.10460251046025104603
Animation,Insects Stone,3,66,0.10460251046025104603
Animation,Doors President,3,66,0.10460251046025104603
Animation,Crossroads Casualties,5,66,0.10460251046025104603
Animation,Nash Chocolat,6,66,0.10460251046025104603
Animation,Storm Happiness,6,66,0.10460251046025104603
Animation,Wait Cider,3,66,0.10460251046025104603
Animation,Canyon Stock,7,66,0.10460251046025104603
Animation,Potter Connecticut,5,66,0.10460251046025104603
Animation,Lawless Vision,6,66,0.10460251046025104603
Animation,Borrowers Bedazzled,7,66,0.10460251046025104603
Animation,Sons Interview,3,66,0.10460251046025104603
Animation,Blackout Private,7,66,0.10460251046025104603
Animation,Champion Flatliners,4,66,0.10460251046025104603
Animation,Thief Pelican,5,66,0.10460251046025104603
Animation,Clash Freddy,6,66,0.10460251046025104603
Animation,Bikini Borrowers,7,66,0.10460251046025104603
Animation,Ishtar Rocketeer,4,66,0.10460251046025104603
Animation,Titanic Boondock,3,66,0.10460251046025104603
Animation,Falcon Volume,5,66,0.10460251046025104603
Animation,Juggler Hardly,4,66,0.10460251046025104603
Animation,Gangs Pride,4,66,0.10460251046025104603
Animation,Sleepless Monsoon,5,66,0.10460251046025104603
Animation,Argonauts Town,7,66,0.10460251046025104603
Animation,Duck Racer,4,66,0.10460251046025104603
Animation,Double Wrath,4,66,0.10460251046025104603
Animation,Turn Star,3,66,0.10460251046025104603
Animation,Club Graffiti,4,66,0.10460251046025104603
Animation,Oz Liaisons,4,66,0.10460251046025104603
Animation,Sunrise League,3,66,0.10460251046025104603
Animation,Punk Divorce,6,66,0.10460251046025104603
Animation,Oscar Gold,7,66,0.10460251046025104603
Animation,Pond Seattle,7,66,0.10460251046025104603
Animation,Menagerie Rushmore,7,66,0.10460251046025104603
Animation,Mission Zoolander,3,66,0.10460251046025104603
Animation,Anaconda Confessions,3,66,0.10460251046025104603
Animation,Intentions Empire,3,66,0.10460251046025104603
Animation,Dares Pluto,7,66,0.10460251046025104603
Animation,Packer Madigan,3,66,0.10460251046025104603
Animation,Forrester Comancheros,7,66,0.10460251046025104603
Animation,Sugar Wonka,3,66,0.10460251046025104603
Animation,Dogma Family,5,66,0.10460251046025104603
Animation,Telemark Heartbreakers,6,66,0.10460251046025104603
Animation,Fight Jawbreaker,3,66,0.10460251046025104603
Animation,Early Home,6,66,0.10460251046025104603
Animation,Ghostbusters Elf,7,66,0.10460251046025104603
Animation,Hook Chariots,7,66,0.10460251046025104603
Animation,Carol Texas,4,66,0.10460251046025104603
Animation,Watch Tracy,5,66,0.10460251046025104603
Animation,Inch Jet,6,66,0.10460251046025104603
Animation,Floats Garden,6,66,0.10460251046025104603
Animation,Luke Mummy,5,66,0.10460251046025104603
Documentary,Young Language,6,68,0.10777228350450107772
Documentary,Villain Desperate,4,68,0.10777228350450107772
Documentary,Wedding Apollo,3,68,0.10777228350450107772
Documentary,Cider Desire,7,68,0.10777228350450107772
Documentary,Cupboard Sinners,4,68,0.10777228350450107772
Documentary,Army Flintstones,4,68,0.10777228350450107772
Documentary,Mighty Luck,7,68,0.10777228350450107772
Documentary,Bill Others,6,68,0.10777228350450107772
Documentary,Halloween Nuts,6,68,0.10777228350450107772
Documentary,Secret Groundhog,6,68,0.10777228350450107772
Documentary,Dozen Lion,6,68,0.10777228350450107772
Documentary,Clerks Angels,3,68,0.10777228350450107772
Documentary,Hawk Chill,5,68,0.10777228350450107772
Documentary,United Pilot,3,68,0.10777228350450107772
Documentary,Duffel Apocalypse,5,68,0.10777228350450107772
Documentary,Dancing Fever,6,68,0.10777228350450107772
Documentary,National Story,4,68,0.10777228350450107772
Documentary,Pelican Comforts,4,68,0.10777228350450107772
Documentary,Chicken Hellfighters,3,68,0.10777228350450107772
Documentary,Madison Trap,4,68,0.10777228350450107772
Documentary,Road Roxanne,4,68,0.10777228350450107772
Documentary,Smoking Barbarella,7,68,0.10777228350450107772
Documentary,Deep Crusade,6,68,0.10777228350450107772
Documentary,Rainbow Shock,3,68,0.10777228350450107772
Documentary,Spoilers Hellfighters,4,68,0.10777228350450107772
Documentary,Ship Wonderland,5,68,0.10777228350450107772
Documentary,Pacific Amistad,3,68,0.10777228350450107772
Documentary,Adaptation Holes,7,68,0.10777228350450107772
Documentary,French Holiday,5,68,0.10777228350450107772
Documentary,Intolerable Intentions,6,68,0.10777228350450107772
Documentary,Quills Bull,4,68,0.10777228350450107772
Documentary,Show Lord,3,68,0.10777228350450107772
Documentary,Sagebrush Clueless,4,68,0.10777228350450107772
Documentary,Newsies Story,4,68,0.10777228350450107772
Documentary,Kill Brotherhood,4,68,0.10777228350450107772
Documentary,Brotherhood Blanket,3,68,0.10777228350450107772
Documentary,Modern Dorado,3,68,0.10777228350450107772
Documentary,Wrath Mile,5,68,0.10777228350450107772
Documentary,Wagon Jaws,7,68,0.10777228350450107772
Documentary,Notorious Reunion,7,68,0.10777228350450107772
Documentary,Pocus Pulp,6,68,0.10777228350450107772
Documentary,Streak Ridgemont,7,68,0.10777228350450107772
Documentary,Bonnie Holocaust,4,68,0.10777228350450107772
Documentary,Beach Heartbreakers,6,68,0.10777228350450107772
Documentary,Raiders Antitrust,4,68,0.10777228350450107772
Documentary,Expendable Stallion,3,68,0.10777228350450107772
Documentary,Thin Sagebrush,5,68,0.10777228350450107772
Documentary,Virginian Pluto,5,68,0.10777228350450107772
Documentary,Coast Rainbow,4,68,0.10777228350450107772
Documentary,Midsummer Groundhog,3,68,0.10777228350450107772
Documentary,Hunter Alter,5,68,0.10777228350450107772
Documentary,Heavyweights Beast,6,68,0.10777228350450107772
Documentary,Deliverance Mulholland,4,68,0.10777228350450107772
Documentary,Untouchables Sunrise,5,68,0.10777228350450107772
Documentary,Wife Turn,3,68,0.10777228350450107772
Documentary,Homeward Cider,5,68,0.10777228350450107772
Documentary,Mod Secretary,6,68,0.10777228350450107772
Documentary,Majestic Floats,5,68,0.10777228350450107772
Documentary,Cause Date,3,68,0.10777228350450107772
Documentary,Metal Armageddon,6,68,0.10777228350450107772
Documentary,Bed Highball,5,68,0.10777228350450107772
Documentary,North Tequila,4,68,0.10777228350450107772
Documentary,Wars Pluto,5,68,0.10777228350450107772
Documentary,Independence Hotel,5,68,0.10777228350450107772
Documentary,Princess Giant,3,68,0.10777228350450107772
Documentary,Egg Igby,4,68,0.10777228350450107772
Documentary,Academy Dinosaur,6,68,0.10777228350450107772
Documentary,Hardly Robbers,7,68,0.10777228350450107772
Family,Range Moonwalker,3,69,0.10935717002662609357
Family,Soup Wisdom,6,69,0.10935717002662609357
Family,Bilko Anonymous,3,69,0.10935717002662609357
Family,Louisiana Harry,5,69,0.10935717002662609357
Family,President Bang,6,69,0.10935717002662609357
Family,Atlantis Cause,6,69,0.10935717002662609357
Family,Hocus Frida,4,69,0.10935717002662609357
Family,Rush Goodfellas,3,69,0.10935717002662609357
Family,Half Outfield,6,69,0.10935717002662609357
Family,Sensibility Rear,7,69,0.10935717002662609357
Family,Super Wyoming,5,69,0.10935717002662609357
Family,Conversation Downhill,4,69,0.10935717002662609357
Family,Movie Shakespeare,6,69,0.10935717002662609357
Family,Chisum Behavior,5,69,0.10935717002662609357
Family,Bedazzled Married,6,69,0.10935717002662609357
Family,Prix Undefeated,4,69,0.10935717002662609357
Family,Effect Gladiator,6,69,0.10935717002662609357
Family,Pittsburgh Hunchback,4,69,0.10935717002662609357
Family,Rage Games,4,69,0.10935717002662609357
Family,Music Boondock,7,69,0.10935717002662609357
Family,Spartacus Cheaper,4,69,0.10935717002662609357
Family,Network Peak,5,69,0.10935717002662609357
Family,Splash Gump,5,69,0.10935717002662609357
Family,African Egg,6,69,0.10935717002662609357
Family,Pilot Hoosiers,6,69,0.10935717002662609357
Family,Finding Anaconda,4,69,0.10935717002662609357
Family,Killer Innocent,7,69,0.10935717002662609357
Family,Odds Boogie,6,69,0.10935717002662609357
Family,Homicide Peach,6,69,0.10935717002662609357
Family,Gandhi Kwai,7,69,0.10935717002662609357
Family,Confused Candles,3,69,0.10935717002662609357
Family,Hunting Musketeers,6,69,0.10935717002662609357
Family,Maguire Apache,6,69,0.10935717002662609357
Family,Siege Madre,7,69,0.10935717002662609357
Family,Willow Tracy,6,69,0.10935717002662609357
Family,Bang Kwai,5,69,0.10935717002662609357
Family,Virtual Spoilers,3,69,0.10935717002662609357
Family,Gladiator Westward,6,69,0.10935717002662609357
Family,King Evolution,3,69,0.10935717002662609357
Family,House Dynamite,7,69,0.10935717002662609357
Family,Dinosaur Secretary,7,69,0.10935717002662609357
Family,Remember Diary,5,69,0.10935717002662609357
Family,Slums Duck,5,69,0.10935717002662609357
Family,Chocolat Harry,5,69,0.10935717002662609357
Family,Feud Frogmen,6,69,0.10935717002662609357
Family,Robbery Bright,4,69,0.10935717002662609357
Family,Manchurian Curtain,5,69,0.10935717002662609357
Family,Blood Argonauts,3,69,0.10935717002662609357
Family,Baked Cleopatra,3,69,0.10935717002662609357
Family,Apache Divine,5,69,0.10935717002662609357
Family,Lolita World,4,69,0.10935717002662609357
Family,Braveheart Human,7,69,0.10935717002662609357
Family,Blanket Beverly,7,69,0.10935717002662609357
Family,Gables Metropolis,3,69,0.10935717002662609357
Family,Jedi Beneath,7,69,0.10935717002662609357
Family,Resurrection Silverado,6,69,0.10935717002662609357
Family,Grease Youth,7,69,0.10935717002662609357
Family,Opposite Necklace,7,69,0.10935717002662609357
Family,Date Speed,4,69,0.10935717002662609357
Family,Spinal Rocky,7,69,0.10935717002662609357
Family,Earring Instinct,3,69,0.10935717002662609357
Family,Blues Instinct,5,69,0.10935717002662609357
Family,Indian Love,4,69,0.10935717002662609357
Family,Chasing Fight,7,69,0.10935717002662609357
Family,Natural Stock,4,69,0.10935717002662609357
Family,Sunset Racer,6,69,0.10935717002662609357
Family,Secrets Paradise,3,69,0.10935717002662609357
Family,Dumbo Lust,5,69,0.10935717002662609357
Family,Jason Trap,5,69,0.10935717002662609357
Foreign,Usual Untouchables,5,73,0.11569671611512615697
Foreign,Orange Grapes,4,73,0.11569671611512615697
Foreign,Meet Chocolate,3,73,0.11569671611512615697
Foreign,Pet Haunting,3,73,0.11569671611512615697
Foreign,Dangerous Uptown,7,73,0.11569671611512615697
Foreign,Purple Movie,4,73,0.11569671611512615697
Foreign,Maude Mod,6,73,0.11569671611512615697
Foreign,Sorority Queen,6,73,0.11569671611512615697
Foreign,Jet Neighbors,7,73,0.11569671611512615697
Foreign,Shock Cabin,7,73,0.11569671611512615697
Foreign,Wonderful Drop,3,73,0.11569671611512615697
Foreign,Alley Evolution,6,73,0.11569671611512615697
Foreign,Bugsy Song,4,73,0.11569671611512615697
Foreign,Command Darling,5,73,0.11569671611512615697
Foreign,School Jacket,5,73,0.11569671611512615697
Foreign,Innocent Usual,3,73,0.11569671611512615697
Foreign,Past Suicides,5,73,0.11569671611512615697
Foreign,Greek Everyone,7,73,0.11569671611512615697
Foreign,Ballroom Mockingbird,6,73,0.11569671611512615697
Foreign,Shrek License,7,73,0.11569671611512615697
Foreign,Hotel Happiness,6,73,0.11569671611512615697
Foreign,Newton Labyrinth,4,73,0.11569671611512615697
Foreign,Impossible Prejudice,7,73,0.11569671611512615697
Foreign,Town Ark,6,73,0.11569671611512615697
Foreign,Hoosiers Birdcage,3,73,0.11569671611512615697
Foreign,Alamo Videotape,6,73,0.11569671611512615697
Foreign,Kane Exorcist,5,73,0.11569671611512615697
Foreign,Reservoir Adaptation,7,73,0.11569671611512615697
Foreign,Chocolate Duck,3,73,0.11569671611512615697
Foreign,Everyone Craft,4,73,0.11569671611512615697
Foreign,Informer Double,4,73,0.11569671611512615697
Foreign,Illusion Amelie,4,73,0.11569671611512615697
Foreign,Stepmom Dream,7,73,0.11569671611512615697
Foreign,Crossing Divorce,4,73,0.11569671611512615697
Foreign,Trap Guys,3,73,0.11569671611512615697
Foreign,Moon Bunch,7,73,0.11569671611512615697
Foreign,Doubtfire Labyrinth,5,73,0.11569671611512615697
Foreign,Lose Inch,3,73,0.11569671611512615697
Foreign,Intrigue Worst,6,73,0.11569671611512615697
Foreign,Muppet Mile,5,73,0.11569671611512615697
Foreign,Scissorhands Slums,5,73,0.11569671611512615697
Foreign,Matrix Snowman,6,73,0.11569671611512615697
Foreign,Crystal Breaking,6,73,0.11569671611512615697
Foreign,Wash Heavenly,7,73,0.11569671611512615697
Foreign,Brooklyn Desert,7,73,0.11569671611512615697
Foreign,Baby Hall,5,73,0.11569671611512615697
Foreign,Kiss Glory,5,73,0.11569671611512615697
Foreign,Fiction Christmas,4,73,0.11569671611512615697
Foreign,Alien Center,5,73,0.11569671611512615697
Foreign,Cowboy Doom,3,73,0.11569671611512615697
Foreign,Frida Slipper,6,73,0.11569671611512615697
Foreign,Rocketeer Mother,3,73,0.11569671611512615697
Foreign,Happiness United,6,73,0.11569671611512615697
Foreign,Mixed Doors,6,73,0.11569671611512615697
Foreign,Grapes Fury,4,73,0.11569671611512615697
Foreign,Gentlemen Stage,6,73,0.11569671611512615697
Foreign,War Notting,7,73,0.11569671611512615697
Foreign,Agent Truman,3,73,0.11569671611512615697
Foreign,Vision Torque,5,73,0.11569671611512615697
Foreign,Whale Bikini,4,73,0.11569671611512615697
Foreign,Hunger Roof,6,73,0.11569671611512615697
Foreign,Holiday Games,7,73,0.11569671611512615697
Foreign,Cyclone Family,7,73,0.11569671611512615697
Foreign,Madness Attacks,4,73,0.11569671611512615697
Foreign,Pollock Deliverance,5,73,0.11569671611512615697
Foreign,Hellfighters Sierra,3,73,0.11569671611512615697
Foreign,Opus Ice,5,73,0.11569671611512615697
Foreign,Pearl Destiny,3,73,0.11569671611512615697
Foreign,Catch Amistad,7,73,0.11569671611512615697
Foreign,Highball Potter,6,73,0.11569671611512615697
Foreign,Calendar Gunfight,4,73,0.11569671611512615697
Foreign,Lost Bird,4,73,0.11569671611512615697
Foreign,Mulholland Beast,7,73,0.11569671611512615697
Sports,Perdition Fargo,7,74,0.11728160263725117282
Sports,Seabiscuit Punk,6,74,0.11728160263725117282
Sports,Kramer Chocolate,3,74,0.11728160263725117282
Sports,Anonymous Human,7,74,0.11728160263725117282
Sports,Roses Treasure,5,74,0.11728160263725117282
Sports,Tourist Pelican,4,74,0.11728160263725117282
Sports,Secretary Rouge,5,74,0.11728160263725117282
Sports,Instinct Airport,4,74,0.11728160263725117282
Sports,Congeniality Quest,6,74,0.11728160263725117282
Sports,Novocaine Flight,4,74,0.11728160263725117282
Sports,Jade Bunch,6,74,0.11728160263725117282
Sports,Victory Academy,6,74,0.11728160263725117282
Sports,Peak Forever,7,74,0.11728160263725117282
Sports,Cranes Reservoir,5,74,0.11728160263725117282
Sports,Slipper Fidelity,5,74,0.11728160263725117282
Sports,Caribbean Liberty,3,74,0.11728160263725117282
Sports,Hysterical Grail,5,74,0.11728160263725117282
Sports,Squad Fish,3,74,0.11728160263725117282
Sports,Trading Pinocchio,6,74,0.11728160263725117282
Sports,Poseidon Forever,6,74,0.11728160263725117282
Sports,Holes Brannigan,7,74,0.11728160263725117282
Sports,Mosquito Armageddon,6,74,0.11728160263725117282
Sports,Peach Innocent,3,74,0.11728160263725117282
Sports,Rider Caddyshack,5,74,0.11728160263725117282
Sports,Philadelphia Wife,7,74,0.11728160263725117282
Sports,Mummy Creatures,3,74,0.11728160263725117282
Sports,Evolution Alter,5,74,0.11728160263725117282
Sports,Mussolini Spoilers,6,74,0.11728160263725117282
Sports,Flatliners Killer,5,74,0.11728160263725117282
Sports,Bubble Grosse,4,74,0.11728160263725117282
Sports,Pirates Roxanne,4,74,0.11728160263725117282
Sports,Neighbors Charade,3,74,0.11728160263725117282
Sports,Flight Lies,7,74,0.11728160263725117282
Sports,Groove Fiction,6,74,0.11728160263725117282
Sports,Gunfighter Mussolini,3,74,0.11728160263725117282
Sports,Pickup Driving,3,74,0.11728160263725117282
Sports,Straight Hours,3,74,0.11728160263725117282
Sports,Mother Oleander,3,74,0.11728160263725117282
Sports,Shakespeare Saddle,6,74,0.11728160263725117282
Sports,Star Operation,5,74,0.11728160263725117282
Sports,Artist Coldblooded,5,74,0.11728160263725117282
Sports,Mile Mulan,4,74,0.11728160263725117282
Sports,River Outlaw,4,74,0.11728160263725117282
Sports,Steers Armageddon,6,74,0.11728160263725117282
Sports,Smoochy Control,7,74,0.11728160263725117282
Sports,Honey Ties,3,74,0.11728160263725117282
Sports,Exorcist Sting,6,74,0.11728160263725117282
Sports,Elizabeth Shane,7,74,0.11728160263725117282
Sports,Image Princess,3,74,0.11728160263725117282
Sports,Gleaming Jawbreaker,5,74,0.11728160263725117282
Sports,Chance Resurrection,3,74,0.11728160263725117282
Sports,Liberty Magnificent,3,74,0.11728160263725117282
Sports,California Birds,4,74,0.11728160263725117282
Sports,Sense Greek,4,74,0.11728160263725117282
Sports,Dude Blindness,3,74,0.11728160263725117282
Sports,Sierra Divide,3,74,0.11728160263725117282
Sports,Talented Homicide,6,74,0.11728160263725117282
Sports,Northwest Polish,5,74,0.11728160263725117282
Sports,Lesson Cleopatra,3,74,0.11728160263725117282
Sports,Saturday Lambs,3,74,0.11728160263725117282
Sports,Mermaid Insects,5,74,0.11728160263725117282
Sports,Driver Annie,4,74,0.11728160263725117282
Sports,Durham Panky,6,74,0.11728160263725117282
Sports,Crusade Honey,4,74,0.11728160263725117282
Sports,Tights Dawn,5,74,0.11728160263725117282
Sports,Divorce Shining,3,74,0.11728160263725117282
Sports,Records Zorro,7,74,0.11728160263725117282
Sports,Joon Northwest,3,74,0.11728160263725117282
Sports,Aladdin Calendar,6,74,0.11728160263725117282
Sports,Graceland Dynamite,5,74,0.11728160263725117282
Sports,Drop Waterfront,6,74,0.11728160263725117282
Sports,Loser Hustler,5,74,0.11728160263725117282
Sports,Tuxedo Mile,3,74,0.11728160263725117282
Sports,Satisfaction Confidential,3,74,0.11728160263725117282
